"filename", "language", "XML", "Markdown", "CMake", "C++", "YAML", "JSON", "HTML", "Shell Script", "TypeScript", "JavaScript", "JSON with Comments", "Dart", "Gradle", "Properties", "Swift", "comment", "blank", "total"
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_league_ladder_historical.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 39, 505
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_league_ladder_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 644, 0, 0, 0, 36, 38, 718
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_profile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469, 0, 0, 0, 11, 14, 494
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_profile_about.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 5, 30
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_profile_adminfunctions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 2, 4, 81
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_profile_faq.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 24
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_profile_help.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 5, 25
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 11, 7, 258
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_compleaderboard.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 5, 18, 396
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_percent_tipped.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 24, 275
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_roundgamescoresfortipper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 28, 361
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_roundleaderboard.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 12, 30, 417
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_roundmissingtipsstats.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 9, 28, 351
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_roundscoresfortipper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 24, 391
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_stats_roundwinners.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 13, 18, 400
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_team_games_history_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 0, 22, 385
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 620, 0, 0, 0, 0, 62, 682
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_gameinfo.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 6, 56
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_gamelist.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 12, 35, 364
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_gamelistitem.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 634, 0, 0, 0, 17, 66, 717
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_kickoff_countdown.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 12, 71
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_livescoring_modal.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 9, 16, 349
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_round_leagueheader_listtile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 7, 9, 279
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_scoringtile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 15, 258
"/Users/richardtozer/dev/projects/daufootytipping/lib/pages/user_home/user_home_tips_tipchoice.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 11, 327
"/Users/richardtozer/dev/projects/daufootytipping/lib/platform/firebase_app_check_debug_token.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"/Users/richardtozer/dev/projects/daufootytipping/lib/platform/firebase_app_check_debug_token_stub.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/Users/richardtozer/dev/projects/daufootytipping/lib/platform/firebase_app_check_debug_token_web.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 24
"/Users/richardtozer/dev/projects/daufootytipping/lib/repositories/daucomps_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 7, 30
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/analytics_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 17
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/combined_rounds_persistence.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 1, 5, 33
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/combined_rounds_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 2, 11, 155
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/daucomps_rounds_parser.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 5, 41
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/daucomps_snapshot_applier.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 2, 23, 145
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/firebase_messaging_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 10, 22, 175
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/fixture_download_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 5, 23, 131
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/fixture_import_applier.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 10, 53
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/fixture_update_coordinator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 4, 13, 70
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/fixture_update_policy.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 5, 30
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/fixture_update_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 7, 46
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/ladder_calculation_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 11, 18, 170
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/lock_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/messaging_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 6, 23
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/package_info_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 11
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/rounds_linking_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 3, 9, 61
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/scoring_update_queue.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 19, 34, 217
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/selection_init_coordinator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 4, 10, 61
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/startup_profiling.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 3, 11, 123
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/timer_scheduler.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 5, 16
"/Users/richardtozer/dev/projects/daufootytipping/lib/services/url_health_checker.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 17
"/Users/richardtozer/dev/projects/daufootytipping/lib/theme_data.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 4, 22
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/config_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 3, 22, 192
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/daucomps_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930, 0, 0, 0, 43, 128, 1101
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/games_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 0, 44, 88, 700
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/gametip_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 436, 0, 0, 0, 49, 79, 564
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/search_query_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/stats_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1275, 0, 0, 0, 117, 212, 1604
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/teams_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 3, 28, 144
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/tippers_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 795, 0, 0, 0, 69, 124, 988
"/Users/richardtozer/dev/projects/daufootytipping/lib/view_models/tips_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 492, 0, 0, 0, 34, 69, 595
"/Users/richardtozer/dev/projects/daufootytipping/lib/widgets/app_icon.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 24
"/Users/richardtozer/dev/projects/daufootytipping/lib/widgets/live_scores_warning_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 2, 9, 150
"/Users/richardtozer/dev/projects/daufootytipping/linux/CMakeLists.txt", "CMake", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 140
"/Users/richardtozer/dev/projects/daufootytipping/linux/flutter/CMakeLists.txt", "CMake", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"/Users/richardtozer/dev/projects/daufootytipping/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"/Users/richardtozer/dev/projects/daufootytipping/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/richardtozer/dev/projects/daufootytipping/linux/flutter/generated_plugins.cmake", "CMake", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"/Users/richardtozer/dev/projects/daufootytipping/linux/main.cc", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/richardtozer/dev/projects/daufootytipping/linux/my_application.cc", "C++", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 105
"/Users/richardtozer/dev/projects/daufootytipping/linux/my_application.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"/Users/richardtozer/dev/projects/daufootytipping/linux/runner/CMakeLists.txt", "CMake", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/richardtozer/dev/projects/daufootytipping/linux/runner/main.cc", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/richardtozer/dev/projects/daufootytipping/linux/runner/my_application.cc", "C++", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 29, 145
"/Users/richardtozer/dev/projects/daufootytipping/linux/runner/my_application.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"/Users/richardtozer/dev/projects/daufootytipping/package-lock.json", "JSON", 0, 0, 0, 0, 0, 3538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3539
"/Users/richardtozer/dev/projects/daufootytipping/package.json", "JSON", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/richardtozer/dev/projects/daufootytipping/pubspec.yaml", "YAML", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 10, 146
"/Users/richardtozer/dev/projects/daufootytipping/scripts/bump_build_number.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 12, 67
"/Users/richardtozer/dev/projects/daufootytipping/scripts/promote-to-testing.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 3, 22, 114
"/Users/richardtozer/dev/projects/daufootytipping/scripts/seed_rtdb_emulator.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 2, 17, 73
"/Users/richardtozer/dev/projects/daufootytipping/scripts/stop_firebase_emulators_vscode.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 2, 14, 56
"/Users/richardtozer/dev/projects/daufootytipping/startup_profiling_report.md", "Markdown", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 263
"/Users/richardtozer/dev/projects/daufootytipping/test/admin_games_viewmodel_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 3, 15
"/Users/richardtozer/dev/projects/daufootytipping/test/daucomps_viewmodel_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 15, 51, 550
"/Users/richardtozer/dev/projects/daufootytipping/test/game_gamestate_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 7, 50
"/Users/richardtozer/dev/projects/daufootytipping/test/game_scoring_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 0, 0, 0, 14, 42, 505
"/Users/richardtozer/dev/projects/daufootytipping/test/mocks/mock_daucomps_viewmodel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5
"/Users/richardtozer/dev/projects/daufootytipping/test/models/daucomp_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 3, 17, 155
"/Users/richardtozer/dev/projects/daufootytipping/test/models/daucomp_pixelheight_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 3, 10, 64
"/Users/richardtozer/dev/projects/daufootytipping/test/models/dauround_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 44, 285
"/Users/richardtozer/dev/projects/daufootytipping/test/models/game_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 2, 18, 184
"/Users/richardtozer/dev/projects/daufootytipping/test/models/scoring_gamestats_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 8, 49
"/Users/richardtozer/dev/projects/daufootytipping/test/models/team_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 9, 38
"/Users/richardtozer/dev/projects/daufootytipping/test/models/tip_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 2, 66, 464
"/Users/richardtozer/dev/projects/daufootytipping/test/pages/admin_tippers/admin_tippers_edit_add_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 23, 186
"/Users/richardtozer/dev/projects/daufootytipping/test/pages/user_home/user_home_tips_extent_cache_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 8, 96
"/Users/richardtozer/dev/projects/daufootytipping/test/pages/user_home/user_home_tips_gameinfo_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 9, 57
"/Users/richardtozer/dev/projects/daufootytipping/test/pages/user_home/user_home_tips_gamelistitem_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 26, 225
"/Users/richardtozer/dev/projects/daufootytipping/test/pages/user_home/user_home_tips_scroll_target_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 28, 61, 522
"/Users/richardtozer/dev/projects/daufootytipping/test/scoring_architecture_fix_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 28, 31, 272
"/Users/richardtozer/dev/projects/daufootytipping/test/scoring_race_condition_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 26, 28, 241
"/Users/richardtozer/dev/projects/daufootytipping/test/scoring_roundscores_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 17, 190
"/Users/richardtozer/dev/projects/daufootytipping/test/services/combined_rounds_persistence_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 4, 8, 53
"/Users/richardtozer/dev/projects/daufootytipping/test/services/combined_rounds_service_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 4, 11, 140
"/Users/richardtozer/dev/projects/daufootytipping/test/services/daucomps_rounds_parser_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 7, 66
"/Users/richardtozer/dev/projects/daufootytipping/test/services/daucomps_snapshot_applier_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 5, 14, 138
"/Users/richardtozer/dev/projects/daufootytipping/test/services/firebase_messaging_service_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 18, 27, 159
"/Users/richardtozer/dev/projects/daufootytipping/test/services/fixture_download_service_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 19, 30, 216
"/Users/richardtozer/dev/projects/daufootytipping/test/services/fixture_import_applier_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 2, 10, 63
"/Users/richardtozer/dev/projects/daufootytipping/test/services/fixture_update_coordinator_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 6, 10, 123
"/Users/richardtozer/dev/projects/daufootytipping/test/services/fixture_update_policy_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 4, 14, 93
"/Users/richardtozer/dev/projects/daufootytipping/test/services/ladder_calculation_service_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 31, 39, 513
"/Users/richardtozer/dev/projects/daufootytipping/test/services/lock_manager_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 6, 24
"/Users/richardtozer/dev/projects/daufootytipping/test/services/rounds_linking_service_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 2, 16, 125
"/Users/richardtozer/dev/projects/daufootytipping/test/services/selection_init_coordinator_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 8, 64
"/Users/richardtozer/dev/projects/daufootytipping/test/services/url_health_checker_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 9, 42
"/Users/richardtozer/dev/projects/daufootytipping/test/tipperrole_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 12
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/config_viewmodel_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 27, 180
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_characterization_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 2, 20, 134
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_cutoffs_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 3, 15, 99
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_grouping_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 2, 9, 57
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_ladder_cache_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 15, 47, 290
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_linking_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 5, 16, 121
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_round_state_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 2, 13, 99
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/daucomps_viewmodel_tips_badge_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 22, 181
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/gametip_viewmodel_notify_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 28, 253
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/tippers_viewmodel_cached_link_regression_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 15, 85
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/tippers_viewmodel_name_edit_regression_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 9, 63
"/Users/richardtozer/dev/projects/daufootytipping/test/view_models/tips_viewmodel_historical_lookup_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 20, 193
"/Users/richardtozer/dev/projects/daufootytipping/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11
"/Users/richardtozer/dev/projects/daufootytipping/web/manifest.json", "JSON", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/Users/richardtozer/dev/projects/daufootytipping/web/site.webmanifest", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/richardtozer/dev/projects/daufootytipping/windows/CMakeLists.txt", "CMake", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 103
"/Users/richardtozer/dev/projects/daufootytipping/windows/flutter/CMakeLists.txt", "CMake", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 105
"/Users/richardtozer/dev/projects/daufootytipping/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
