"filename", "language", "XML", "Shell Script", "JSON", "YAML", "Dart", "Markdown", "Gradle", "Properties", "HTML", "C++", "JavaScript", "CSS", "Objective-C", "Swift", "Java", "Batch", "PowerShell", "Groovy", "Ruby", "TypeScript", "JSON with Comments", "WebAssembly Text Format", "comment", "blank", "total"
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/material_state/material_state_mouse_cursor.0.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 54
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/material_state/material_state_outlined_border.0.dart", "Dart", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 60
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/material_state/material_state_property.0.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 53
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/checkbox_menu_button.0.dart", "Dart", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 110
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/menu_accelerator_label.0.dart", "Dart", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 118
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/menu_anchor.0.dart", "Dart", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 211
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/menu_anchor.1.dart", "Dart", 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 260
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/menu_anchor.2.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 71
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/menu_bar.0.dart", "Dart", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 237
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/menu_anchor/radio_menu_button.0.dart", "Dart", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 116
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_bar/navigation_bar.0.dart", "Dart", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 145
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_bar/navigation_bar.1.dart", "Dart", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 99
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_bar/navigation_bar.2.dart", "Dart", 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 402
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_drawer/navigation_drawer.0.dart", "Dart", 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 183
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_rail/navigation_rail.0.dart", "Dart", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 186
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_rail/navigation_rail.1.dart", "Dart", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 195
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/navigation_rail/navigation_rail.extended_animation.0.dart", "Dart", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 131
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/outlined_button/outlined_button.0.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 40
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/page_transitions_theme/page_transitions_theme.0.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 77
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/page_transitions_theme/page_transitions_theme.1.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 73
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/paginated_data_table/paginated_data_table.0.dart", "Dart", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 87
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/paginated_data_table/paginated_data_table.1.dart", "Dart", 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 308
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/platform_menu_bar/platform_menu_bar.0.dart", "Dart", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 134
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/popup_menu/popup_menu.0.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 66
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/popup_menu/popup_menu.1.dart", "Dart", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 67
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/popup_menu/popup_menu.2.dart", "Dart", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 130
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/progress_indicator/circular_progress_indicator.0.dart", "Dart", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 74
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/progress_indicator/circular_progress_indicator.1.dart", "Dart", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 103
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/progress_indicator/linear_progress_indicator.0.dart", "Dart", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 74
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/progress_indicator/linear_progress_indicator.1.dart", "Dart", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 103
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio/radio.0.dart", "Dart", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 71
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio/radio.toggleable.0.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 70
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio_list_tile/custom_labeled_radio.0.dart", "Dart", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 119
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio_list_tile/custom_labeled_radio.1.dart", "Dart", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 112
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio_list_tile/radio_list_tile.0.dart", "Dart", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 66
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio_list_tile/radio_list_tile.1.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 82
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/radio_list_tile/radio_list_tile.toggleable.0.dart", "Dart", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 65
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/range_slider/range_slider.0.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 53
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/refresh_indicator/refresh_indicator.0.dart", "Dart", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 69
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/refresh_indicator/refresh_indicator.1.dart", "Dart", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 101
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/reorderable_list/reorderable_list_view.0.dart", "Dart", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 63
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/reorderable_list/reorderable_list_view.1.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 84
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/reorderable_list/reorderable_list_view.2.dart", "Dart", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 95
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/reorderable_list/reorderable_list_view.build_default_drag_handles.0.dart", "Dart", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 79
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/reorderable_list/reorderable_list_view.reorderable_list_view_builder.0.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 65
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.0.dart", "Dart", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 47
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.1.dart", "Dart", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 48
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.2.dart", "Dart", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 56
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.drawer.0.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 70
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.end_drawer.0.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 70
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.of.0.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 67
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold.of.1.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 68
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger.0.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 44
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger.of.0.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 44
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger.of.1.dart", "Dart", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 62
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger_state.show_material_banner.0.dart", "Dart", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 50
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger_state.show_snack_bar.0.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 44
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_messenger_state.show_snack_bar.1.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 77
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scaffold/scaffold_state.show_bottom_sheet.0.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 62
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scrollbar/scrollbar.0.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 44
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/scrollbar/scrollbar.1.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 53
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_anchor.0.dart", "Dart", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 136
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_anchor.1.dart", "Dart", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 88
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_anchor.2.dart", "Dart", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 65
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_anchor.3.dart", "Dart", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 99
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_anchor.4.dart", "Dart", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 32, 179
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/search_anchor/search_bar.0.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 74
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/segmented_button/segmented_button.0.dart", "Dart", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 109
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/segmented_button/segmented_button.1.dart", "Dart", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 67
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/selectable_region/selectable_region.0.dart", "Dart", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 327
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/selection_area/selection_area.0.dart", "Dart", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 35
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/selection_container/selection_container.0.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 125
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/selection_container/selection_container_disabled.0.dart", "Dart", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 35
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/slider/slider.0.dart", "Dart", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 50
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/slider/slider.1.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 54
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/slider/slider.2.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 64
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/snack_bar/snack_bar.0.dart", "Dart", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 50
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/snack_bar/snack_bar.1.dart", "Dart", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 59
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/snack_bar/snack_bar.2.dart", "Dart", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 186
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/stepper/stepper.0.dart", "Dart", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 76
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/stepper/stepper.controls_builder.0.dart", "Dart", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 64
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch/switch.0.dart", "Dart", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 53
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch/switch.1.dart", "Dart", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 84
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch/switch.2.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 74
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch/switch.3.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 70
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch/switch.4.dart", "Dart", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 135
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch_list_tile/custom_labeled_switch.0.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 101
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch_list_tile/custom_labeled_switch.1.dart", "Dart", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 90
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch_list_tile/switch_list_tile.0.dart", "Dart", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 52
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/switch_list_tile/switch_list_tile.1.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 81
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/tab_controller/tab_controller.1.dart", "Dart", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 66
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/tabs/tab_bar.0.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 65
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/tabs/tab_bar.1.dart", "Dart", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 84
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/examples/api/lib/material/tabs/tab_bar.2.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 118
